MCONumber                               CompanyName                                        WKT
802                                     UHC of Brooklyn Queens Staten Island               MULTIPOLYGON (((-74.02687488 40.60328697, -74.013201 40.600572029999995, -74.00336003999999 40.592914019999995, -74.001827159999991 40.583123009999994, -74.01358404 40.58040798, -74.01422303999999 40.576238999999994, -74.011667039999992 40.573719, -74.0009
803                                     UHC of Manhattan Bronx                             MULTIPOLYGON (((-73.88679599999999 41.00370804, -73.88922491999999 40.98093399, -73.895094 40.962615029999995, -73.90185192 40.951610009999996, -73.90958904 40.923493019999995, -73.92230604 40.886989019999994, -73.92942 40.876721999999994, -73.93929084 40.
804                                     UHC of Portland                                    POLYGON ((-122.78575799999999 45.85603698, -122.79529296 45.85593402, -122.79816611999999 45.848827979999996, -122.80050791999999 45.844379999999994, -122.81878187999999 45.823425029999996, -122.82446304 45.819502019999995, -122.82675803999999 45.81513999,
806                                     UHC of Long Island                                 MULTIPOLYGON (((-72.59343012 40.998239999999996, -72.63971208 40.983497009999994, -72.68797692 40.98300003, -72.778997879999991 40.970244959999995, -72.834095879999992 40.97306097, -72.89051508 40.967098019999995, -73.042587 40.96825704, -73.12391099999999
807                                     UHC of Las Vegas East                              POLYGON ((-114.75363816 36.09070497, -114.77829204 36.09067401, -114.85470996 36.11823597, -114.86660507999999 36.128457989999994, -114.87261312 36.131498009999994, -114.87820715999999 36.131943959999994, -114.88293683999999 36.12968496, -114.88939416 36.1
808                                     UHC of South Philadelphia                          POLYGON ((-75.39906312 39.83374602, -75.398770079999991 39.831145019999994, -75.39594804 39.828635999999996, -75.39599016 39.826395989999995, -75.40917012 39.81952404, -75.39843708 39.81061296, -75.34581012 39.844366019999995, -75.330433079999992 39.849012
809                                     UHC of Pittsburgh                                  POLYGON ((-78.76889388 39.94111296, -78.77181492 39.93952896, -78.777363959999988 39.935451959999995, -78.78404304 39.93353397, -78.786738 39.93629796, -78.78902183999999 39.94095699, -78.791889959999992 39.94277499, -78.793425 39.94334298, -78.79481892 39
810                                     UHC of Northeastern PA                             POLYGON ((-75.09700584 40.83798204, -75.09840516 40.840587, -75.097518839999992 40.844780009999994, -75.094935839999991 40.84757397, -75.09122604 40.84909398, -75.075327 40.85021097, -75.07269792 40.848642, -75.06855684 40.847934959999996, -75.06525312 40.
811                                     UHC of Harrisburg                                  POLYGON ((-78.915197159999991 39.722825969999995, -78.843048119999992 39.722972039999995, -78.84096912 39.72334401, -78.825287879999991 39.723687989999995, -78.818590079999993 39.72362202, -78.811703999999992 39.722904, -78.79582692 39.722929019999995, -78
812                                     UHC of North Philadelphia                          POLYGON ((-75.696756839999992 40.24170504, -75.719388959999989 40.229489969999996, -75.72014712 40.22981496, -75.72066588 40.22940798, -75.72079692 40.22922501, -75.720801959999989 40.228783019999995, -75.738524039999987 40.219893, -75.762682919999989 40.2
813                                     UHC of Southern New Jersey                         POLYGON ((-74.43459 39.854799, -74.528634959999991 40.03669503, -74.55310415999999 40.07912904, -74.56585392 40.100794019999995, -74.59346196 40.105287989999994, -74.60159616 40.10902803, -74.606081039999992 40.10724, -74.621543039999992 40.11044499, -74.6
814                                     UHC of Northern NJ                                 POLYGON ((-74.25444816 40.88304702, -74.25294588 40.88159199, -74.25210492 40.88176497, -74.249529119999991 40.881015, -74.24904816 40.88145699, -74.24672507999999 40.880823029999995, -74.24416296 40.880595959999994, -74.24265204 40.88103201, -74.242226879
815                                     UHC of East Bay                                    POLYGON ((-121.45475087999999 37.27382202, -121.45147415999999 37.293551009999995, -121.42268207999999 37.29583503, -121.40532504 37.31093298, -121.42284516 37.35863703, -121.40977896 37.385897039999996, -121.45631399999999 37.39633002, -121.47244703999999
816                                     UHC of Riverside                                   POLYGON ((-116.08119396 33.13232001, -116.05682015999999 33.12569799, -115.85511899999999 33.12589797, -115.85383092 33.122709, -115.85241287999999 33.12351396, -115.85158596 33.122109959999996, -115.84998107999999 33.12099396, -115.84843092 33.12114597, -
817                                     UHC of Central New Jersey                          POLYGON ((-75.19016088 40.592211029999994, -75.189597119999988 40.589304029999994, -75.195131039999993 40.581552959999996, -75.19470012 40.577303969999996, -75.18818304 40.570299, -75.18142008 40.56665598, -75.171459959999993 40.564274039999994, -75.161315
818                                     UHC Of Metro Dc                                    POLYGON ((-76.83838596 38.86737201, -76.84456392 38.869152029999995, -76.84378704 38.87445897, -76.84407288 38.88181899, -76.844823839999989 38.88570996, -76.84596216 38.88867096, -76.847924159999991 38.89012203, -76.849921079999987 38.89102302, -76.850876
819                                     UHC of Maryland                                    POLYGON ((-76.998237839999987 39.16728396, -76.998798 39.166328969999995, -76.99902408 39.16466703, -76.99993092 39.163719959999995, -76.999898879999989 39.16103301, -77.006367 39.163911029999994, -77.01112692 39.163717979999994, -77.015387159999989 39.166
820                                     UHC of Baltimore                                   POLYGON ((-76.945725 39.720498029999995, -76.94522784 39.719862, -76.94500212 39.71777004, -76.942352879999987 39.713688989999994, -76.94180784 39.71160999, -76.940103959999988 39.709420019999996, -76.940093159999989 39.70766502, -76.93888392 39.7051070399
821                                     UHC of West Virginia                               POLYGON ((-80.731619999999992 40.03308396, -80.73902808 40.01391603, -80.73923904 39.99599703, -80.737395119999988 39.98427399, -80.73883584 39.97105101, -80.74624788 39.96461601, -80.75698704 39.95818101, -80.76171384 39.95250498, -80.76294 39.94535501999
822                                     UHC of Metro Phoenix                               POLYGON ((-112.06478411999998 33.69726702, -112.06550915999999 33.69413403, -112.06572911999999 33.68383497, -112.07421108 33.683778, -112.07415384 33.66896301, -112.07414988 33.66844596, -112.07415311999999 33.66743004, -112.07385683999999 33.66264699, -1
824                                     UHC of Richmond                                    POLYGON ((-78.33814812 38.62762497, -78.33942216 38.62708497, -78.341883119999991 38.62508004, -78.34213007999999 38.624288039999996, -78.34343616 38.623293, -78.34436316 38.623014989999994, -78.34476384 38.62223604, -78.34448304 38.62007001, -78.34612716 
825                                     UHC of Tidewater                                   POLYGON ((-77.57493192 36.900719009999996, -77.619030119999991 36.877845959999995, -77.62215384 36.879759, -77.62614516 36.880835039999994, -77.62649184 36.881321039999996, -77.63117688 36.88756704, -77.63229 36.888003, -77.63770296 36.88633503, -77.638074
826                                     UHC of Alaska                                      MULTIPOLYGON (((-123.77407104 60.000002009999996, -123.84652103999998 60.06003696, -123.91881588 60.09389802, -123.98141483999999 60.135093, -124.04480111999999 60.192890009999992, -124.08289812 60.225323039999992, -124.11848987999998 60.275076029999994, -
827                                     UHC of Central Canada                              MULTIPOLYGON (((-60.721266959999994 66.74374899, -61.525261079999993 67.14122796, -62.40785688 67.349195999999992, -62.652493079999992 67.54735998, -63.156471119999992 67.72209597, -63.656496 67.775571, -64.063857959999993 67.91954598, -64.244724839999989 
828                                     UHC of Southern Arizona                            POLYGON ((-111.27898008 32.204709, -111.23921195999999 32.204709, -111.23548595999999 32.20301799, -111.22050816 32.197886999999994, -111.21799607999999 32.19742701, -111.21808716 32.22617904, -111.20351004 32.225887979999996, -111.18411287999999 32.226710
829                                     UHC of North Orlando                               POLYGON ((-81.391146119999988 29.011242959999997, -81.440809919999992 29.01059298, -81.45097487999999 29.018694959999998, -81.457553879999992 29.02178097, -81.46083707999999 29.022092009999998, -81.46174284 29.017870019999997, -81.46323396 29.0145689999999
830                                     UHC of Western Florida                             POLYGON ((-82.56240108 27.647828999999998, -82.57781412 27.63819099, -82.57727016 27.631450979999997, -82.57091184 27.62551404, -82.57381812 27.611072009999997, -82.58871312 27.59679099, -82.60814916 27.59197698, -82.633217039999991 27.594063, -82.63140012
832                                     UHC of Corpus Christi                              POLYGON ((-100.21218984 28.196838, -100.17254483999999 28.17065799, -100.09061711999999 28.138087979999998, -100.00156104 27.99188001, -99.95208516 27.96674598, -99.87532992 27.79677, -99.84205295999999 27.760355999999998, -99.75418884 27.699820019999997, 
833                                     UHC of Gainesville                                 POLYGON ((-83.348496 29.477108969999996, -83.31966899999999 29.458828979999996, -83.297649959999987 29.421560969999998, -83.267794079999987 29.421560969999998, -83.234331 29.41332597, -83.18730816 29.324211029999997, -83.176981919999989 29.294488979999997,
834                                     UHC of West Central Colorado                       POLYGON ((-105.17485283999999 39.68912304, -105.18458183999999 39.689108999999995, -105.18456203999999 39.692779019999996, -105.18818687999999 39.692059019999995, -105.18857603999999 39.692478959999995, -105.19096284 39.69272304, -105.20242415999999 39.692
835                                     UHC of South Central Dallas                        POLYGON ((-97.60957812 31.549803029999996, -97.58118816 31.514190029999998, -97.57340316 31.51814004, -97.57453104 31.51974996, -97.57384488 31.520505959999998, -97.57259891999999 31.520518019999997, -97.570968119999989 31.521383999999998, -97.56812196 31.
836                                     UHC of Fort Worth                                  POLYGON ((-98.116953119999991 32.56364196, -98.117016119999988 32.55757704, -98.11745891999999 32.554690019999995, -98.125746119999988 32.527116, -98.12614104 32.52571002, -98.125940879999987 32.52518001, -98.12637108 32.524949969999994, -98.130231 32.5121
837                                     UHC of Boston                                      POLYGON ((-71.23148316 42.25931703, -71.202888 42.240803039999996, -71.18553096 42.228609029999994, -71.18053596 42.22748799, -71.15902704 42.21843696, -71.147157839999991 42.210233009999996, -71.145312839999988 42.209206019999996, -71.142243119999989 42.2
838                                     UHC of Las Vegas West                              POLYGON ((-114.04990296 38.14860204, -114.05015495999999 38.57292099, -114.04983888 38.677364999999995, -114.63172307999999 38.677399019999996, -114.95103696 38.677309019999996, -115.00084691999999 38.67732297, -115.50086495999999 38.946923999999996, -115.
839                                     UHC of Hamilton                                    POLYGON ((-80.46564516 43.25253597, -80.460587879999991 43.23906702, -80.46054 43.23895803, -80.456299919999992 43.22838501, -80.454939119999992 43.224843959999994, -80.450732159999987 43.214464979999995, -80.44921692 43.210701, -80.44833888 43.20842499, -
840                                     UHC of Southern Alberta                            POLYGON ((-118.56083003999998 52.26784101, -118.55604204 52.266534029999995, -118.55480184 52.266194999999996, -118.55393711999999 52.265653019999995, -118.54740491999999 52.26154398, -118.54283616 52.258670009999996, -118.53789407999999 52.257321989999994
841                                     UHC of Central Ontario                             MULTIPOLYGON (((-85.319477999999989 49.710079979999996, -85.30976412 49.51197, -85.332313079999992 49.22026803, -85.33138788 48.771963989999996, -85.33325988 48.452678999999996, -85.335006959999987 48.191919029999994, -85.35507516 47.91430602, -85.27144788
842                                     UHC of Montana                                     POLYGON ((-114.72799787999999 49.00068099, -116.04919283999999 49.000912019999994, -116.04947184 48.621002039999993, -116.04889512 48.502190969999994, -116.04947111999999 48.21499899, -116.04889512 47.977376039999996, -116.016048 47.963753999999994, -115.9
843                                     UHC of Atlantic Canada                             MULTIPOLYGON (((-55.524218039999994 52.25828301, -55.588800959999993 52.419503969999994, -55.671836039999995 52.487535959999995, -55.749336119999995 52.93413603, -55.66307112 53.21709, -55.714737959999994 53.31586401, -55.696286159999993 53.494620029999993
844                                     UHC of Eastern Quebec                              MULTIPOLYGON (((-57.097854 51.42069297, -57.109386959999995 51.99184998, -63.812652119999996 51.992134019999995, -63.804349079999994 52.01201304, -63.812190959999995 52.03074897, -63.833871959999996 52.03301904, -63.850017959999995 52.071883019999994, -63.
845                                     UHC of Vancouver & Vancouver Island                POLYGON ((-127.78716203999998 51.15670101, -127.76514983999999 51.147064979999996, -127.72616111999999 51.13050903, -127.70381087999999 51.108190019999995, -127.92046896 50.960178, -128.44291896 50.804705969999993, -128.45694383999998 50.78768202, -128.393
846                                     UHC of British Columbia                            MULTIPOLYGON (((-117.23029487999999 50.64648201, -117.23031791999999 50.64732504, -117.23061311999999 50.647818959999995, -117.23102712 50.64829002, -117.23125391999999 50.648474969999995, -117.23232096 50.64920703, -117.23299307999999 50.64989301, -117.23
848                                     UHC of Eastern Ontario                             POLYGON ((-76.94786484 44.07189399, -76.95025704 44.07241896, -76.953201839999991 44.070107039999996, -76.958985959999993 44.06556798, -76.96047204 44.064177029999996, -76.960608839999992 44.064048959999994, -76.96173204 44.06299704, -76.965189119999991 44
849                                     UHC of Western Quebec                              POLYGON ((-75.074469119999989 46.21636503, -75.074484959999992 46.216251989999996, -75.07574892 46.20712104, -75.07578384 46.206838979999993, -75.078029879999988 46.197074969999996, -75.07805184 46.194406019999995, -75.078054 46.19435202, -75.07823508 46.1
852                                     UHC of Western Ontario                             MULTIPOLYGON (((-83.14949988 42.041230019999993, -83.127957119999991 42.046990019999996, -83.10839616 42.03939996, -83.00133215999999 42.012099, -82.957857839999988 41.98767201, -82.92281904 41.975218979999994, -82.896864839999992 41.981444999999994, -82.8
853                                     UHC of Southern Kansas                             POLYGON ((-102.05160407999999 40.00271796, -102.05058095999999 39.67650801, -102.04984692 39.57400998, -102.04687512 39.13303698, -102.04528787999999 38.61524898, -102.04442999999999 37.990238039999994, -102.04158491999999 37.64428299, -102.04164216 37.389
854                                     UHC of Northern Alberta, Saskatchewan & NWT        POLYGON ((-101.67102612 52.666964009999994, -101.67082199999999 53.016713999999993, -101.69960904 53.016059969999993, -101.70053784 53.36494002, -101.73545784 53.364607019999994, -101.73532284 53.714980979999993, -101.77076412 53.71514703, -101.76750503999
856                                     UHC of Chicago Western Suburbs                     POLYGON ((-88.688765159999988 41.924914019999996, -88.683461999999992 41.923901969999996, -88.683411959999987 41.922246959999995, -88.682194079999988 41.922261, -88.68220812 41.920469999999995, -88.67408687999999 41.919138989999993, -88.651941839999992 41.
857                                     UHC of Central Chicago                             POLYGON ((-88.07111316 41.96694204, -88.070429879999992 41.964784019999996, -88.06966596 41.96457702, -88.06971096 41.962877999999996, -88.06350096 41.963859989999996, -88.06376196 41.958779039999996, -88.06172004 41.95841004, -88.06106304 41.95667898, -88
858                                     UHC of Northwest Phoenix                           POLYGON ((-112.60930499999999 33.64330896, -112.60921499999999 33.638804009999994, -112.60872215999999 33.63658803, -112.60880388 33.554127959999995, -112.60238507999999 33.55412697, -112.60051992 33.55378002, -112.55988599999999 33.55233201, -112.54699115
859                                     UHC of Northwest Dallas                            POLYGON ((-98.57570184 32.88498498, -98.575696079999986 32.877995039999995, -98.574591959999992 32.87888802, -98.57306808 32.88132099, -98.572069079999991 32.881602959999995, -98.571106079999993 32.882762969999995, -98.568998999999991 32.884057979999994, -
861                                     UHC of Northwestern PA                             POLYGON ((-80.51983308 41.983745039999995, -80.519425919999989 41.97752397, -80.51938308 41.96501703, -80.519370119999991 41.891947019999996, -80.519361839999988 41.849582039999994, -80.51935608 41.819060969999995, -80.51928516 41.788038959999994, -80.5194
862                                     UHC of East Central Colorado                       POLYGON ((-104.286582 39.405237029999995, -104.28263387999999 39.40419798, -104.26496399999999 39.40425999, -104.263488 39.404511989999996, -104.24946383999999 39.40407198, -104.23701611999999 39.404123999999996, -104.21690399999999 39.404167019999996, -10
863                                     UHC of Atlanta North                               POLYGON ((-84.322175039999991 34.98840801, -84.807795959999993 34.98794604, -84.84991092 34.987832999999995, -84.93978492 34.98794604, -85.470991919999989 34.982773019999996, -85.605166079999989 34.984679039999996, -85.583144879999992 34.86037104, -85.4622
864                                     UHC of Northern Nevada                             POLYGON ((-120.30895691999999 40.72527999, -120.35657592 40.791033, -120.36042504 40.794860969999995, -120.36597911999999 40.79862396, -120.36471083999999 40.79969001, -120.36528791999999 40.874020019999996, -120.444498 40.873815, -120.45524687999999 40.86
865                                     UHC of Los Angeles South                           MULTIPOLYGON (((-118.05846084 33.846337979999994, -118.06085483999999 33.846236999999995, -118.06119215999999 33.846179039999996, -118.063503 33.84620604, -118.06601183999999 33.84619803, -118.07215595999999 33.84614601, -118.07626787999999 33.846120989999
866                                     UHC of Southern Colorado                           POLYGON ((-104.92373592 39.129812009999995, -105.02914392 39.12983901, -105.03354384 39.12981903, -105.17201496 39.12954102, -105.17474087999999 39.12798897, -105.17539283999999 39.126818969999995, -105.17763095999999 39.12558498, -105.17861411999999 39.12
867                                     UHC of Western North Carolina                      POLYGON ((-82.84572107999999 34.409507039999994, -82.82642688 34.40885796, -82.81762884 34.397802989999995, -82.80554292 34.39931301, -82.796384159999988 34.40705499, -82.788701039999992 34.40995299, -82.78075007999999 34.405374959999996, -82.78096896 34.4
868                                     UHC of Northern Wisconsin and the UP               MULTIPOLYGON (((-85.86300996 46.696813019999993, -86.11163891999999 46.66638699, -86.15481408 46.688604029999993, -86.31240084 46.610063999999994, -86.40522684 46.56852504, -86.461354079999992 46.57001004, -86.59303596 46.477919969999995, -86.61246516 46.5
869                                     UHC of Dayton                                      POLYGON ((-84.77529084 40.33080396, -84.803643 40.330845, -84.805958159999989 40.208677019999996, -84.80870603999999 40.10721597, -84.80891808 40.09262697, -84.809784959999988 40.048921979999996, -84.809984039999989 40.03888797, -84.810831119999989 40.0049
871                                     UHC of Tallahassee                                 POLYGON ((-84.93427116 30.60636399, -84.93132492 30.606359039999997, -84.91211208 30.605794019999998, -84.88331892 30.60559296, -84.88331892 30.562229969999997, -84.882618 30.533100029999996, -84.815876159999988 30.533210999999998, -84.81561516 30.51849203
872                                     UHC of Southern Mass & Cape Cod                    MULTIPOLYGON (((-71.19178595999999 41.44723398, -71.036331839999988 41.47881003, -70.92536184 41.52394296, -70.92609696 41.573808989999996, -70.88322708 41.59964403, -70.862895 41.579673029999995, -70.818066 41.576558039999995, -70.79969304 41.60770398, -7
873                                     UHC of North Central New York                      POLYGON ((-76.415063039999993 42.33699099, -76.424051159999991 42.336431999999995, -76.424145119999991 42.336174959999994, -76.422908159999992 42.335271989999995, -76.42187604 42.332967, -76.419570959999987 42.331092029999994, -76.41975384 42.32588904, -76
874                                     UHC of San Antonio West                            POLYGON ((-101.76091308 29.77575399, -101.64177683999999 29.752034039999998, -101.57403203999999 29.76979401, -101.56775003999999 29.79872703, -101.53616688 29.801284019999997, -101.53701 29.758854959999997, -101.49652115999999 29.76371802, -101.45441484 2
875                                     UHC of Missouri Northeast                          POLYGON ((-91.94311296 40.605827039999994, -91.94605596 40.417189019999995, -91.94647284 40.40252298, -91.949747039999991 40.30083999, -91.95078491999999 40.25725101, -91.95166296 40.213951019999996, -91.949283 40.15278099, -91.951228079999993 40.03633602,
876                                     UHC of Southern New Mexico                         POLYGON ((-109.04680008 33.955686, -109.04658192 33.90723603, -109.046943 33.778233, -109.04704991999999 33.717605039999995, -109.04685588 33.617159009999995, -109.04710284 33.36522201, -109.04723784 33.208965989999996, -109.04711112 32.99225103, -109.0471
878                                     UHC of Southern Atlantic Coast                     POLYGON ((-79.285493159999987 33.10293897, -79.24434984 33.11647299, -79.17759396 33.16092201, -79.156683 33.21409599, -79.15748688 33.28875504, -79.141400999999988 33.34588299, -79.123707 33.397602029999994, -79.077863159999993 33.462711, -79.02317088 33.
879                                     UHC of Georgia Northeast                           POLYGON ((-84.166154999999989 33.86484297, -84.16642788 33.86359503, -84.16732608 33.86315502, -84.170158919999992 33.858926999999994, -84.17206404 33.85775997, -84.17314008 33.85821096, -84.17583612 33.85558701, -84.177397079999992 33.85471698, -84.179289
920                                     UHC of Southern Washington                         POLYGON ((-121.76078688 46.782521009999996, -121.76509103999999 46.780381979999994, -121.77725111999999 46.776286979999995, -121.78365695999999 46.772712989999995, -121.78591811999999 46.770510959999996, -121.78838015999999 46.769135039999995, -121.7907190
921                                     UHC of Southern Virginia                           POLYGON ((-77.25041388 37.380972959999994, -77.258363039999992 37.381751009999995, -77.26553604 37.38050802, -77.26999608 37.37586303, -77.270634 37.37067003, -77.26914 37.366284959999994, -77.268103919999987 37.36242198, -77.268821039999992 37.358559, -77
922                                     UHC of East Valley                                 POLYGON ((-111.21217487999999 33.08493996, -111.21437807999999 33.08688099, -111.22780103999999 33.09351804, -111.23717507999999 33.09543702, -111.24195587999999 33.09730704, -111.24469799999999 33.09896601, -111.24937512 33.100876979999995, -111.25012896 
923                                     UHC of Northern Milwaukee and Suburbs              POLYGON ((-90.236022119999987 44.02424403, -90.211953959999988 43.995427019999994, -90.21179592 43.985130029999993, -90.21178296 43.98101703, -90.12240288 43.98103404, -90.122513039999987 43.966463039999994, -90.102422879999992 43.966440989999995, -90.1021
924                                     UHC of Central Connecticut                         POLYGON ((-73.498731839999991 41.89012002, -73.50708888 41.80070196, -73.51131312 41.752829969999993, -73.517776919999989 41.670846, -73.51806492 41.66683002, -73.50675984 41.665896, -73.50661908 41.66551197, -73.506704039999988 41.66380503, -73.50567588 4
925                                     UHC of Coastal New Jersey                          POLYGON ((-74.43459 39.854799, -74.412640079999989 39.81287304, -74.455188119999988 39.83160501, -74.474217 39.835977029999995, -74.48653116 39.83337099, -74.51142587999999 39.82901202, -74.53525284 39.81850299, -74.53671912 39.82268601, -74.53692792 39.82
926                                     UHC of Delaware                                    POLYGON ((-76.13547408 39.72160701, -76.17717504 39.72140604, -76.23327816 39.72130497, -76.22427708 39.702906, -76.163553 39.65133204, -76.14649188 39.621744, -76.136364 39.61498203, -76.10625612 39.580720019999994, -76.07603087999999 39.54349602, -76.052
927                                     UHC of South Central Louisiana                     POLYGON ((-94.475484 29.674172969999997, -94.438995119999987 29.67266196, -94.42780307999999 29.677587029999998, -94.37468616 29.677327019999996, -94.371118919999986 29.692258019999997, -94.355066159999993 29.69251803, -94.354210079999987 29.56101498, -94.
928                                     UHC of S E Ohio                                    POLYGON ((-83.00268792 40.135844969999994, -83.005376039999987 40.135925969999995, -83.00498508 40.129571969999994, -83.00482092 40.127297039999995, -83.004575039999992 40.127288039999996, -83.00007396 40.12710903, -82.99389384 40.12683102, -82.99141596 40
929                                     UHC of Northeast Houston                           POLYGON ((-95.603212079999992 30.52463202, -95.59942199999999 30.506344019999997, -95.579462159999991 30.482003969999997, -95.58375912 30.460102019999997, -95.58823392 30.455926019999996, -95.585351039999992 30.45341997, -95.59183608 30.44568897, -95.60258
930                                     UHC of Southwest Houston                           POLYGON ((-95.98966884 29.571017039999997, -95.98932504 29.540222999999997, -95.984762039999993 29.540739959999996, -95.98462488 29.519070029999998, -96.021236159999987 29.517410969999997, -96.031995119999991 29.511910979999996, -96.03036288 29.50806095999
931                                     UHC of North Dallas                                POLYGON ((-97.97826708 33.77404998, -97.978804919999988 33.72747696, -97.97759208 33.72850296, -97.97427504 33.72983199, -97.97375484 33.73063398, -97.970546879999986 33.73122996, -97.96934087999999 33.73047396, -97.967998079999987 33.731687969999996, -97.
932                                     UHC of Eastern Iowa                                POLYGON ((-93.024304919999992 43.49973402, -93.024592919999989 43.48751598, -93.044703959999993 43.487451, -93.044801159999992 43.471601009999993, -93.044739959999987 43.46560899, -93.02447196 43.465679009999995, -93.02448815999999 43.44385302, -93.0445581
934                                     UHC of Central Illinois                            POLYGON ((-91.47742308 40.31498997, -91.51298892 40.140960029999995, -91.48565916 40.02706602, -91.45792116 39.975300989999994, -91.420149959999989 39.928475969999994, -91.45032984 39.885393959999995, -91.43755992 39.85466598, -91.37713608 39.8063400299999
935                                     UHC of North Western Colorado                      POLYGON ((-106.59921515999999 38.997993959999995, -106.59543083999999 39.002131979999994, -106.59445595999999 39.00418497, -106.59516299999999 39.01030497, -106.59492216 39.02081004, -106.59169295999999 39.024924029999994, -106.59259691999999 39.02762799, 
936                                     UHC of Southwest Arizona                           POLYGON ((-115.67711016 33.42699198, -115.90199387999999 33.426479969999995, -115.81763111999999 33.28798104, -115.71955487999999 33.184095029999995, -115.78754195999998 33.138196019999995, -115.78758588 33.13898001, -115.78829615999999 33.13942704, -115.7
937                                     UHC of Northern Arizona                            POLYGON ((-114.65755487999999 35.021546009999994, -114.75968687999999 35.104013009999996, -114.76238183999999 35.104053959999995, -114.76591991999999 35.10320796, -114.76892808 35.10382797, -114.77455488 35.103440969999994, -114.77550203999999 35.10362403,
938                                     UHC of South Nashville                             POLYGON ((-85.86382716 34.98833196, -85.86366192 35.09178498, -85.84564103999999 35.08097004, -85.83899796 35.05792896, -85.83392592 35.06068404, -85.83382008 35.07863103, -85.81447188 35.07918804, -85.83936012 35.10068103, -85.81635288 35.103777029999996,
939                                     UHC of Northwest California                        POLYGON ((-122.33064203999999 37.89211599, -122.31274787999999 37.89737496, -122.30914716 37.89790497, -122.306193 37.898260019999995, -122.30370504 37.89853497, -122.30009711999999 37.898508959999994, -122.299893 37.89826497, -122.29675307999999 37.899028
940                                     UHC of Metro Sacramento                            POLYGON ((-121.40855207999999 38.4525, -121.41060696 38.45671299, -121.40564903999999 38.455936019999996, -121.40507303999999 38.452596029999995, -121.39715808 38.45231199, -121.38176591999999 38.452599989999996, -121.38174792 38.45222199, -121.38166116 38
941                                     UHC of North Central Indiana                       POLYGON ((-84.803643 40.330845, -84.80412 40.352843969999995, -84.804510959999988 40.396974029999996, -84.80257488 40.513613039999996, -84.80239092 40.538567969999995, -84.80226492 40.572215009999994, -84.80245896 40.57221204, -84.80222891999999 40.6158949
942                                     UHC of Northeastern Ontario                        MULTIPOLYGON (((-76.78866312 44.097468029999995, -76.69230911999999 44.103905999999995, -76.610450879999988 44.185150979999996, -76.63688388 44.197721009999995, -76.802732999999989 44.14437504, -76.81680216 44.12843298, -76.78866312 44.097468029999995)), (
943                                     UHC of Southeast Arizona                           POLYGON ((-109.04761296 32.42637801, -109.04711687999999 32.77757097, -109.04711112 32.99225103, -109.04723784 33.208965989999996, -109.04710284 33.36522201, -109.04685588 33.617159009999995, -109.04704991999999 33.717605039999995, -109.046943 33.778233, -
944                                     UHC of Central Michigan                            POLYGON ((-83.695318919999991 43.306787969999995, -83.69514396 43.325999999999993, -83.69837208 43.32662703, -83.698371 43.32841497, -83.68588296 43.32558699, -83.685185999999987 43.32593799, -83.68130412 43.326375029999994, -83.680553159999988 43.32658599
945                                     UHC of Eastern Michigan                            POLYGON ((-83.87601407999999 42.825329999999994, -83.87399196 42.78162699, -83.88472716 42.781672979999996, -83.88774108 42.78234402, -83.88916488 42.783255, -83.892646079999992 42.783240959999993, -83.89385892 42.783208019999996, -83.893762079999988 42.78
946                                     UHC of Northern Virginia                           POLYGON ((-77.27144904 38.364332039999994, -77.29328808 38.47757796, -77.24736684 38.56382496, -77.17346784 38.61612297, -77.123448 38.62987803, -77.127096959999989 38.670042959999996, -77.114756879999987 38.680983, -77.12200116 38.685815999999996, -77.127
947                                     UHC of Western Maryland                            POLYGON ((-78.853438079999989 38.78660898, -78.850566 38.791074959999996, -78.849813959999992 38.79301203, -78.848187119999992 38.79497799, -78.846630839999989 38.79603504, -78.84566316 38.79846801, -78.841559879999991 38.803104, -78.83876699999999 38.8070
948                                     UHC of the Lehigh Valley                           POLYGON ((-75.13895412 40.954377959999995, -75.14743716 40.950548999999995, -75.15149004 40.94942301, -75.16260396 40.94822799, -75.16999512 40.94803098, -75.17430612 40.94678601, -75.17695212 40.945382009999996, -75.17707704 40.943025989999995, -75.177987
949                                     UHC of North Central New Jersey                    POLYGON ((-74.33612316 40.86801396, -74.33875404 40.86708597, -74.33988588 40.86704997, -74.33974008 40.861317959999994, -74.34101016 40.858598969999996, -74.341811159999992 40.85855901, -74.341635119999992 40.859791019999996, -74.34246096 40.85963802, -74
951                                     UHC of New York Finger Lakes Region                POLYGON ((-76.44182112 42.31255698, -76.44175091999999 42.317969039999994, -76.465575 42.318081, -76.46550083999999 42.34286097, -76.456969919999992 42.338381039999994, -76.446198 42.33146202, -76.439705039999993 42.330146039999995, -76.43952216 42.3316700
952                                     UHC of Central Massachusetts                       POLYGON ((-71.30821212 42.270843959999993, -71.31170196 42.27629697, -71.32202208 42.295069979999994, -71.32178304 42.295905989999994, -71.32271688 42.29625204, -71.326134 42.30366201, -71.329632839999988 42.31263798, -71.329632839999988 42.31314396, -71.3
953                                     UHC of North Utah                                  POLYGON ((-111.88845108 40.687039979999994, -111.87702395999999 40.68706203, -111.87680399999999 40.72544001, -111.86118683999999 40.725389969999995, -111.86113391999999 40.727401019999995, -111.85965288 40.727373029999995, -111.85963308 40.728364019999994
